dataset_version,subset,file_path,file_name,file_size_bytes,row_count,columns,label_distribution,attack_type_distribution,min_timestamp,max_timestamp,can_id_count,payload_column_format,hash_md5
can-train-and-test,train_01,data/raw/can-train-and-test/set_01/train_01/standstill-1.csv,standstill-1.csv,75978651,1955048,timestamp;arbitration_id;data_field;attack,"{""0"": 1952833, ""1"": 2215}","{""standstill"": 2215}",1672531200.0,1672532550.215075,51,hex_string_no_spaces,ff688c85c406d8a12ad16b7aaef89e72
can-train-and-test,train_01,data/raw/can-train-and-test/set_01/train_01/standstill-2.csv,standstill-2.csv,48937495,1267144,timestamp;arbitration_id;data_field;attack,"{""0"": 1265599, ""1"": 1545}","{""standstill"": 1545}",1672531200.0,1672532074.926166,51,hex_string_no_spaces,15f647257437b8922d0778932bff8c2d
can-train-and-test,test01,data/raw/can-train-and-test/set_01/test_01_known_vehicle_known_attack/DoS-3.csv,DoS-3.csv,5992583,154255,timestamp;arbitration_id;data_field;attack,"{""0"": 135032, ""1"": 19223}","{""DoS"": 19223}",1672531200.0,1672531293.360044,51,hex_string_no_spaces,64e10705e78c1c9560a569c101b30cd6
can-train-and-test,test01,data/raw/can-train-and-test/set_01/test_01_known_vehicle_known_attack/DoS-4.csv,DoS-4.csv,35705429,920350,timestamp;arbitration_id;data_field;attack,"{""0"": 884204, ""1"": 36146}","{""DoS"": 36146}",1672531200.0,1672531811.288168,51,hex_string_no_spaces,01c0d1df8aa001be91893a88dc0bbb94
can-train-and-test,test01,data/raw/can-train-and-test/set_01/test_01_known_vehicle_known_attack/force-neutral-3.csv,force-neutral-3.csv,35169260,904145,timestamp;arbitration_id;data_field;attack,"{""0"": 901913, ""1"": 2232}","{""force-neutral"": 2232}",1672531200.0,1672531823.7024689,51,hex_string_no_spaces,8c4d7b3edc06ab1e504edcf7276b80a3
can-train-and-test,test01,data/raw/can-train-and-test/set_01/test_01_known_vehicle_known_attack/force-neutral-4.csv,force-neutral-4.csv,32576569,839873,timestamp;arbitration_id;data_field;attack,"{""0"": 839614, ""1"": 259}","{""force-neutral"": 259}",1672531200.0,1672531781.0633671,51,hex_string_no_spaces,249c1139af446ad42792998608a33ff4
can-train-and-test,test01,data/raw/can-train-and-test/set_01/test_01_known_vehicle_known_attack/rpm-3.csv,rpm-3.csv,31339311,809398,timestamp;arbitration_id;data_field;attack,"{""0"": 805802, ""1"": 3596}","{""rpm"": 3596}",1672531200.0,1672531757.1527889,51,hex_string_no_spaces,a1187e78cc51d7298334d63e8d209ff7
can-train-and-test,test01,data/raw/can-train-and-test/set_01/test_01_known_vehicle_known_attack/rpm-4.csv,rpm-4.csv,31981845,824211,timestamp;arbitration_id;data_field;attack,"{""0"": 823886, ""1"": 325}","{""rpm"": 325}",1672531200.0,1672531769.767513,51,hex_string_no_spaces,9db94017cfe41ff6671e06c6430caab4
can-train-and-test,test01,data/raw/can-train-and-test/set_01/test_01_known_vehicle_known_attack/standstill-3.csv,standstill-3.csv,24292224,629156,timestamp;arbitration_id;data_field;attack,"{""0"": 627709, ""1"": 1447}","{""standstill"": 1447}",1672531200.0,1672531634.6962411,51,hex_string_no_spaces,d0ef4a1e78ca10f21b79e58f0a333d1e
can-train-and-test,test01,data/raw/can-train-and-test/set_01/test_01_known_vehicle_known_attack/standstill-4.csv,standstill-4.csv,23977213,621282,timestamp;arbitration_id;data_field;attack,"{""0"": 621230, ""1"": 52}","{""standstill"": 52}",1672531200.0,1672531629.767932,51,hex_string_no_spaces,27c8a2f8cc0fe586572515b6af3925aa
can-train-and-test,test02,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/DoS-3.csv,DoS-3.csv,42431037,1100971,timestamp;arbitration_id;data_field;attack,"{""0"": 943319, ""1"": 157652}","{""DoS"": 157652}",1672531200.0,1672531566.812345,98,hex_string_no_spaces,811a51b9d57eaa26735ce7b3ea27ac46
can-train-and-test,test02,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/DoS-4.csv,DoS-4.csv,26343887,689028,timestamp;arbitration_id;data_field;attack,"{""0"": 683104, ""1"": 5924}","{""DoS"": 5924}",1672531200.0,1672531465.599287,98,hex_string_no_spaces,3436d5529a75fdb9f465b258ecaea02e
can-train-and-test,test02,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/force-neutral-3.csv,force-neutral-3.csv,17064422,449461,timestamp;arbitration_id;data_field;attack,"{""0"": 449429, ""1"": 32}","{""force-neutral"": 32}",1672531200.0,1672531374.70668,98,hex_string_no_spaces,21dc851752e082f37f89a76eb4e7942a
can-train-and-test,test02,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/force-neutral-4.csv,force-neutral-4.csv,62637610,1646238,timestamp;arbitration_id;data_field;attack,"{""0"": 1646182, ""1"": 56}","{""force-neutral"": 56}",1672531200.0,1672531839.968968,98,hex_string_no_spaces,414c7eee83c05aea0260a2b6612cf022
can-train-and-test,test02,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3.csv,24085526,635397,timestamp;arbitration_id;data_field;attack,"{""0"": 635271, ""1"": 126}","{""rpm"": 126}",1672531200.0,1672531446.978625,98,hex_string_no_spaces,bef35c020ec5dca788e7f7b400da8602
can-train-and-test,test02,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-4.csv,rpm-4.csv,24583034,645613,timestamp;arbitration_id;data_field;attack,"{""0"": 645587, ""1"": 26}","{""rpm"": 26}",1672531200.0,1672531451.040834,98,hex_string_no_spaces,96f2eec8eedb31adc396fd1a24e0945b
can-train-and-test,test02,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/standstill-3.csv,standstill-3.csv,24165206,635543,timestamp;arbitration_id;data_field;attack,"{""0"": 635271, ""1"": 272}","{""standstill"": 272}",1672531200.0,1672531446.978835,98,hex_string_no_spaces,3230e739c8729c23788f142e18f88154
can-train-and-test,test02,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/standstill-4.csv,standstill-4.csv,24726257,645666,timestamp;arbitration_id;data_field;attack,"{""0"": 645587, ""1"": 79}","{""standstill"": 79}",1672531200.0,1672531451.0403428,98,hex_string_no_spaces,9d34378a7d004c66ba961c484f996c01
can-train-and-test,test03,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/double-3.csv,double-3.csv,34817685,902805,timestamp;arbitration_id;data_field;attack,"{""0"": 901913, ""1"": 892}","{""double"": 892}",1672531200.0,1672531823.702785,51,hex_string_no_spaces,cc6e24f0df2ddbf0277cfb783e621104
can-train-and-test,test03,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/double-4.csv,double-4.csv,32780010,840014,timestamp;arbitration_id;data_field;attack,"{""0"": 839614, ""1"": 400}","{""double"": 400}",1672531200.0,1672531781.063267,51,hex_string_no_spaces,670ae4b8a289c4c371b23ec821cb6b5d
can-train-and-test,test03,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/fuzzing-3.csv,fuzzing-3.csv,22136964,573786,timestamp;arbitration_id;data_field;attack,"{""0"": 567849, ""1"": 5937}","{""fuzzing"": 5937}",1672531200.0,1672531592.498821,1946,hex_string_no_spaces,b0669a7adfbf58d421ac601ef4ef6ded
can-train-and-test,test03,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/fuzzing-4.csv,fuzzing-4.csv,15879440,409146,timestamp;arbitration_id;data_field;attack,"{""0"": 409108, ""1"": 38}","{""fuzzing"": 38}",1672531200.0,1672531482.764776,89,hex_string_no_spaces,cb7d02cc2491b05c267c098272c510ce
can-train-and-test,test03,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3.csv,30698545,786935,timestamp;arbitration_id;data_field;attack,"{""0"": 782643, ""1"": 4292}","{""interval"": 4292}",1672531200.0,1672531740.793289,51,hex_string_no_spaces,3e934188673acee10d8248f6577602ca
can-train-and-test,test03,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-4.csv,interval-4.csv,34341759,884330,timestamp;arbitration_id;data_field;attack,"{""0"": 884204, ""1"": 126}","{""interval"": 126}",1672531200.0,1672531811.287865,51,hex_string_no_spaces,63690dda7d0a31e79917742d27d90ba1
can-train-and-test,test03,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/speed-3.csv,speed-3.csv,24604895,631438,timestamp;arbitration_id;data_field;attack,"{""0"": 627709, ""1"": 3729}","{""speed"": 3729}",1672531200.0,1672531634.696868,51,hex_string_no_spaces,00c1b639714fbf4f52b773e1dd537806
can-train-and-test,test03,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/speed-4.csv,speed-4.csv,24049791,622822,timestamp;arbitration_id;data_field;attack,"{""0"": 621230, ""1"": 1592}","{""speed"": 1592}",1672531200.0,1672531629.767562,51,hex_string_no_spaces,272e6804fcf3188b6a7e55dfc655c7ba
can-train-and-test,test03,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/systematic-3.csv,systematic-3.csv,30325595,783562,timestamp;arbitration_id;data_field;attack,"{""0"": 782643, ""1"": 919}","{""systematic"": 919}",1672531200.0,1672531740.793552,940,hex_string_no_spaces,58331e530b6777cc86b554a89f39066e
can-train-and-test,test03,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/systematic-4.csv,systematic-4.csv,22146425,567973,timestamp;arbitration_id;data_field;attack,"{""0"": 567849, ""1"": 124}","{""systematic"": 124}",1672531200.0,1672531592.4986022,175,hex_string_no_spaces,ea5f27eb928e99ee35736e8292f5075f
can-train-and-test,test03,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/triple-3.csv,triple-3.csv,31298504,807996,timestamp;arbitration_id;data_field;attack,"{""0"": 805802, ""1"": 2194}","{""triple"": 2194}",1672531200.0,1672531757.152145,51,hex_string_no_spaces,0d63e861c318859c1f8a87da9ea25876
can-train-and-test,test03,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/triple-4.csv,triple-4.csv,32162261,824468,timestamp;arbitration_id;data_field;attack,"{""0"": 823886, ""1"": 582}","{""triple"": 582}",1672531200.0,1672531769.7675798,51,hex_string_no_spaces,cc547645c099e684d40b27a8c2214995
can-train-and-test,test04,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/double-3.csv,double-3.csv,41775703,1106909,timestamp;arbitration_id;data_field;attack,"{""0"": 1105633, ""1"": 1276}","{""double"": 1276}",1672531200.0,1672531754.385341,62,hex_string_no_spaces,2a9adaacd796d33910d322a101b7c32d
can-train-and-test,test04,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/double-4.csv,double-4.csv,49379769,1300435,timestamp;arbitration_id;data_field;attack,"{""0"": 1299820, ""1"": 615}","{""double"": 615}",1672531200.0,1672531851.996917,62,hex_string_no_spaces,ec656ee7711af4465bdc380717f1cf0d
can-train-and-test,test04,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/fuzzing-3.csv,fuzzing-3.csv,18755856,495332,timestamp;arbitration_id;data_field;attack,"{""0"": 489220, ""1"": 6112}","{""fuzzing"": 6112}",1672531200.0,1672531446.120624,1925,hex_string_no_spaces,2934bc2f18a7379144232f950efb90d3
can-train-and-test,test04,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/fuzzing-4.csv,fuzzing-4.csv,23502550,619269,timestamp;arbitration_id;data_field;attack,"{""0"": 619066, ""1"": 203}","{""fuzzing"": 203}",1672531200.0,1672531510.99509,250,hex_string_no_spaces,42b484efdc491a1f4ccc1d859bab5ae0
can-train-and-test,test04,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3.csv,33584019,891053,timestamp;arbitration_id;data_field;attack,"{""0"": 890946, ""1"": 107}","{""interval"": 107}",1672531200.0,1672531645.430057,62,hex_string_no_spaces,40a2768a63d0b759d8775fd1511dd44f
can-train-and-test,test04,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-4.csv,interval-4.csv,32589943,857658,timestamp;arbitration_id;data_field;attack,"{""0"": 857632, ""1"": 26}","{""interval"": 26}",1672531200.0,1672531710.2366068,62,hex_string_no_spaces,67f281eb2072c0e885bf06eea9970918
can-train-and-test,test04,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/speed-3.csv,speed-3.csv,98986383,2625443,timestamp;arbitration_id;data_field;attack,"{""0"": 2622302, ""1"": 3141}","{""speed"": 3141}",1672531200.0,1672532810.0149,62,hex_string_no_spaces,694341234932d0a5d5da45a88758950f
can-train-and-test,test04,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/speed-4.csv,speed-4.csv,71749378,1898360,timestamp;arbitration_id;data_field;attack,"{""0"": 1898296, ""1"": 64}","{""speed"": 64}",1672531200.0,1672532148.810445,62,hex_string_no_spaces,60575fb24b7c2e3909bf6864ce02cb4c
can-train-and-test,test04,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/systematic-3.csv,systematic-3.csv,19340328,507374,timestamp;arbitration_id;data_field;attack,"{""0"": 507315, ""1"": 59}","{""systematic"": 59}",1672531200.0,1672531453.6923158,121,hex_string_no_spaces,00d221c9fd6c8e10989b1060fbf11416
can-train-and-test,test04,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/systematic-4.csv,systematic-4.csv,12530600,330614,timestamp;arbitration_id;data_field;attack,"{""0"": 329692, ""1"": 922}","{""systematic"": 922}",1672531200.0,1672531364.7226188,585,hex_string_no_spaces,1c0b0101c053717a7a48110dcdd9eceb
can-train-and-test,test04,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/triple-3.csv,triple-3.csv,75208963,1993660,timestamp;arbitration_id;data_field;attack,"{""0"": 1993054, ""1"": 606}","{""triple"": 606}",1672531200.0,1672532197.516483,62,hex_string_no_spaces,fc9993b43e09ad72c05a3659fb70558d
can-train-and-test,test04,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/triple-4.csv,triple-4.csv,22523639,594448,timestamp;arbitration_id;data_field;attack,"{""0"": 593335, ""1"": 1113}","{""triple"": 1113}",1672531200.0,1672531496.545475,62,hex_string_no_spaces,33714a91c8f0d1619db115faac47eee7
set_01,train_01,data/raw/can-train-and-test/set_01/train_01/DoS-1.csv,DoS-1.csv,3498722,90169,timestamp;arbitration_id;data_field;attack,"{""0"": 81030, ""1"": 9139}","{""DoS"": 9139}",1672531200.0,1672531256.038538,52,hex_string_no_spaces,8cda6b12fc7aa87472abaf2d97084e54
set_01,train_01,data/raw/can-train-and-test/set_01/train_01/DoS-2.csv,DoS-2.csv,12122150,311045,timestamp;arbitration_id;data_field;attack,"{""0"": 285091, ""1"": 25954}","{""DoS"": 25954}",1672531200.0,1672531397.101807,51,hex_string_no_spaces,be837e567516b9400996393c24599fed
set_01,train_01,data/raw/can-train-and-test/set_01/train_01/accessory-1.csv,accessory-1.csv,8085578,207704,timestamp;arbitration_id;data_field;attack,"{""0"": 207704}","{""accessory"": 0}",1672531200.0,1672531343.641347,51,hex_string_no_spaces,7b596c953a1a964b6b076ff43ed06f81
set_01,train_01,data/raw/can-train-and-test/set_01/train_01/accessory-2.csv,accessory-2.csv,8768770,226166,timestamp;arbitration_id;data_field;attack,"{""0"": 226166}","{""accessory"": 0}",1672531200.0,1672531356.531777,51,hex_string_no_spaces,11ecfbf83a9638609101c158a5cea74e
set_01,train_01,data/raw/can-train-and-test/set_01/train_01/attack-free-1.csv,attack-free-1.csv,75976161,1952833,timestamp;arbitration_id;data_field;attack,"{""0"": 1952833}","{""attack-free"": 0}",1672531200.0,1672532550.215714,51,hex_string_no_spaces,e9db0c3f3a2352a8f0c1132cd98c096f
set_01,train_01,data/raw/can-train-and-test/set_01/train_01/attack-free-2.csv,attack-free-2.csv,49385649,1265599,timestamp;arbitration_id;data_field;attack,"{""0"": 1265599}","{""attack-free"": 0}",1672531200.0,1672532074.9271538,51,hex_string_no_spaces,971ca4776fa22c872b7753922b0ff80e
set_01,train_01,data/raw/can-train-and-test/set_01/train_01/force-neutral-1.csv,force-neutral-1.csv,27754807,715435,timestamp;arbitration_id;data_field;attack,"{""0"": 708935, ""1"": 6500}","{""force-neutral"": 6500}",1672531200.0,1672531690.185172,51,hex_string_no_spaces,2ed5007f369bec2e30e9901662eca30c
set_01,train_01,data/raw/can-train-and-test/set_01/train_01/force-neutral-2.csv,force-neutral-2.csv,38541656,998485,timestamp;arbitration_id;data_field;attack,"{""0"": 997993, ""1"": 492}","{""force-neutral"": 492}",1672531200.0,1672532072.925852,51,hex_string_no_spaces,927ed5ed7eedaf11afd6573e45ccb748
set_01,train_01,data/raw/can-train-and-test/set_01/train_01/rpm-1.csv,rpm-1.csv,32695456,841053,timestamp;arbitration_id;data_field;attack,"{""0"": 837715, ""1"": 3338}","{""rpm"": 3338}",1672531200.0,1672531779.352093,51,hex_string_no_spaces,578ec136ef343c51b57270e70bf96043
set_01,train_01,data/raw/can-train-and-test/set_01/train_01/rpm-2.csv,rpm-2.csv,31718456,822459,timestamp;arbitration_id;data_field;attack,"{""0"": 822085, ""1"": 374}","{""rpm"": 374}",1672531200.0,1672531768.535581,51,hex_string_no_spaces,5720f173876d86a9165a4e8d46b529ae
set_01,train_01,data/raw/can-train-and-test/set_01/train_01/standstill-1.csv,standstill-1.csv,75978651,1955048,timestamp;arbitration_id;data_field;attack,"{""0"": 1952833, ""1"": 2215}","{""standstill"": 2215}",1672531200.0,1672532550.215075,51,hex_string_no_spaces,ff688c85c406d8a12ad16b7aaef89e72
set_01,train_01,data/raw/can-train-and-test/set_01/train_01/standstill-2.csv,standstill-2.csv,48937495,1267144,timestamp;arbitration_id;data_field;attack,"{""0"": 1265599, ""1"": 1545}","{""standstill"": 1545}",1672531200.0,1672532074.926166,51,hex_string_no_spaces,15f647257437b8922d0778932bff8c2d
set_01,test01,data/raw/can-train-and-test/set_01/test_01_known_vehicle_known_attack/DoS-3.csv,DoS-3.csv,5992583,154255,timestamp;arbitration_id;data_field;attack,"{""0"": 135032, ""1"": 19223}","{""DoS"": 19223}",1672531200.0,1672531293.360044,51,hex_string_no_spaces,64e10705e78c1c9560a569c101b30cd6
set_01,test01,data/raw/can-train-and-test/set_01/test_01_known_vehicle_known_attack/DoS-4.csv,DoS-4.csv,35705429,920350,timestamp;arbitration_id;data_field;attack,"{""0"": 884204, ""1"": 36146}","{""DoS"": 36146}",1672531200.0,1672531811.288168,51,hex_string_no_spaces,01c0d1df8aa001be91893a88dc0bbb94
set_01,test01,data/raw/can-train-and-test/set_01/test_01_known_vehicle_known_attack/force-neutral-3.csv,force-neutral-3.csv,35169260,904145,timestamp;arbitration_id;data_field;attack,"{""0"": 901913, ""1"": 2232}","{""force-neutral"": 2232}",1672531200.0,1672531823.7024689,51,hex_string_no_spaces,8c4d7b3edc06ab1e504edcf7276b80a3
set_01,test01,data/raw/can-train-and-test/set_01/test_01_known_vehicle_known_attack/force-neutral-4.csv,force-neutral-4.csv,32576569,839873,timestamp;arbitration_id;data_field;attack,"{""0"": 839614, ""1"": 259}","{""force-neutral"": 259}",1672531200.0,1672531781.0633671,51,hex_string_no_spaces,249c1139af446ad42792998608a33ff4
set_01,test01,data/raw/can-train-and-test/set_01/test_01_known_vehicle_known_attack/rpm-3.csv,rpm-3.csv,31339311,809398,timestamp;arbitration_id;data_field;attack,"{""0"": 805802, ""1"": 3596}","{""rpm"": 3596}",1672531200.0,1672531757.1527889,51,hex_string_no_spaces,a1187e78cc51d7298334d63e8d209ff7
set_01,test01,data/raw/can-train-and-test/set_01/test_01_known_vehicle_known_attack/rpm-4.csv,rpm-4.csv,31981845,824211,timestamp;arbitration_id;data_field;attack,"{""0"": 823886, ""1"": 325}","{""rpm"": 325}",1672531200.0,1672531769.767513,51,hex_string_no_spaces,9db94017cfe41ff6671e06c6430caab4
set_01,test01,data/raw/can-train-and-test/set_01/test_01_known_vehicle_known_attack/standstill-3.csv,standstill-3.csv,24292224,629156,timestamp;arbitration_id;data_field;attack,"{""0"": 627709, ""1"": 1447}","{""standstill"": 1447}",1672531200.0,1672531634.6962411,51,hex_string_no_spaces,d0ef4a1e78ca10f21b79e58f0a333d1e
set_01,test01,data/raw/can-train-and-test/set_01/test_01_known_vehicle_known_attack/standstill-4.csv,standstill-4.csv,23977213,621282,timestamp;arbitration_id;data_field;attack,"{""0"": 621230, ""1"": 52}","{""standstill"": 52}",1672531200.0,1672531629.767932,51,hex_string_no_spaces,27c8a2f8cc0fe586572515b6af3925aa
set_01,test02,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/DoS-3.csv,DoS-3.csv,42431037,1100971,timestamp;arbitration_id;data_field;attack,"{""0"": 943319, ""1"": 157652}","{""DoS"": 157652}",1672531200.0,1672531566.812345,98,hex_string_no_spaces,811a51b9d57eaa26735ce7b3ea27ac46
set_01,test02,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/DoS-4.csv,DoS-4.csv,26343887,689028,timestamp;arbitration_id;data_field;attack,"{""0"": 683104, ""1"": 5924}","{""DoS"": 5924}",1672531200.0,1672531465.599287,98,hex_string_no_spaces,3436d5529a75fdb9f465b258ecaea02e
set_01,test02,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/force-neutral-3.csv,force-neutral-3.csv,17064422,449461,timestamp;arbitration_id;data_field;attack,"{""0"": 449429, ""1"": 32}","{""force-neutral"": 32}",1672531200.0,1672531374.70668,98,hex_string_no_spaces,21dc851752e082f37f89a76eb4e7942a
set_01,test02,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/force-neutral-4.csv,force-neutral-4.csv,62637610,1646238,timestamp;arbitration_id;data_field;attack,"{""0"": 1646182, ""1"": 56}","{""force-neutral"": 56}",1672531200.0,1672531839.968968,98,hex_string_no_spaces,414c7eee83c05aea0260a2b6612cf022
set_01,test02,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3.csv,24085526,635397,timestamp;arbitration_id;data_field;attack,"{""0"": 635271, ""1"": 126}","{""rpm"": 126}",1672531200.0,1672531446.978625,98,hex_string_no_spaces,bef35c020ec5dca788e7f7b400da8602
set_01,test02,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-4.csv,rpm-4.csv,24583034,645613,timestamp;arbitration_id;data_field;attack,"{""0"": 645587, ""1"": 26}","{""rpm"": 26}",1672531200.0,1672531451.040834,98,hex_string_no_spaces,96f2eec8eedb31adc396fd1a24e0945b
set_01,test02,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/standstill-3.csv,standstill-3.csv,24165206,635543,timestamp;arbitration_id;data_field;attack,"{""0"": 635271, ""1"": 272}","{""standstill"": 272}",1672531200.0,1672531446.978835,98,hex_string_no_spaces,3230e739c8729c23788f142e18f88154
set_01,test02,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/standstill-4.csv,standstill-4.csv,24726257,645666,timestamp;arbitration_id;data_field;attack,"{""0"": 645587, ""1"": 79}","{""standstill"": 79}",1672531200.0,1672531451.0403428,98,hex_string_no_spaces,9d34378a7d004c66ba961c484f996c01
set_01,test03,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/double-3.csv,double-3.csv,34817685,902805,timestamp;arbitration_id;data_field;attack,"{""0"": 901913, ""1"": 892}","{""double"": 892}",1672531200.0,1672531823.702785,51,hex_string_no_spaces,cc6e24f0df2ddbf0277cfb783e621104
set_01,test03,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/double-4.csv,double-4.csv,32780010,840014,timestamp;arbitration_id;data_field;attack,"{""0"": 839614, ""1"": 400}","{""double"": 400}",1672531200.0,1672531781.063267,51,hex_string_no_spaces,670ae4b8a289c4c371b23ec821cb6b5d
set_01,test03,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/fuzzing-3.csv,fuzzing-3.csv,22136964,573786,timestamp;arbitration_id;data_field;attack,"{""0"": 567849, ""1"": 5937}","{""fuzzing"": 5937}",1672531200.0,1672531592.498821,1946,hex_string_no_spaces,b0669a7adfbf58d421ac601ef4ef6ded
